CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
KOPN-8,1330933,32,32_1330933,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984861945,0.967189297,0.779737002,0.224185521,0.198630356,0.22497069,0.193980995,0.175983761,0.150390517,Tozasertib,KOPN-8,0.015138054999999984,0.025593243999999987
L-363,924239,252,252_924239,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958477043,0.958922167,0.911514465,0.447492882,0.00632506,0.003970124,0.002573498,0.003784997,0.003123437,WZ3105,L-363,0.04152295699999997,0.0006615599999999998
451Lu,1287706,1014,1014_1287706,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950553846,0.501975208,0.298052911,0.220692325,0.192322189,0.164596249,0.148133362,0.135127695,0.100482446,Refametinib,451Lu,0.049446153999999964,0.03464524899999999
BV-173,910710,306,306_910710,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997499139,0.889397356,0.808272336,0.640737561,0.408418796,0.182200196,0.059528878,0.014235393,0.007448267,Fedratinib,BV-173,0.002500861000000021,0.006787126000000001
YH-13,909905,268,268_909905,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975007462,0.908447911,0.34299821,0.014267088,0.010561383,0.016221061,0.013361664,0.017305392,0.011231895,Sepantronium bromide,YH-13,0.02499253800000001,0.006073496999999999
SF126,909712,159,159_909712,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986513451,0.943080137,0.823949971,0.907489085,0.738062407,0.495833779,0.162087162,0.048382501,0.043844984,HG6-64-1,SF126,0.013486549000000014,0.004537517000000005
MC-IXC,908118,176,176_908118,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953280604,0.906370504,0.93525127,0.924546441,0.966232404,0.951859684,0.915403496,0.025332342,0.010294271,IPA-3,MC-IXC,0.04671939599999997,0.015038071
PF-382,909260,170,170_909260,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955045975,0.899007056,0.916917661,0.667409497,0.392423611,0.019807572,0.001554447,0.007455742,0.000312625,Shikonin,PF-382,0.04495402500000001,0.007143116999999999
KARPAS-45,907272,1058,1058_907272,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994179732,0.887569365,0.703624852,0.505750113,0.358887712,0.203742607,0.165118874,0.092029092,0.128044111,Pictilisib,KARPAS-45,0.005820268000000017,0.03601501899999998
CHP-212,906820,275,275_906820,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97916171,0.940565824,0.851702433,0.646485025,0.592350651,0.387775945,0.249239814,0.204137009,0.186444935,I-BET-762,CHP-212,0.020838290000000037,0.017692074000000002
Hs-940-T,1298145,225,225_1298145,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995414656,0.983841101,0.948135242,0.915964714,0.86741023,0.94506019,0.734303568,0.045752416,0.028124729,Genentech Cpd 10,Hs-940-T,0.004585343999999991,0.017627686999999996
HCT-116,905936,272,272_905936,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953252186,0.905793648,0.818980508,0.440028055,0.262157124,0.140114164,0.038543888,0.020331881,0.011028153,AR-42,HCT-116,0.046747814000000054,0.009303727999999999
ST486,910906,200,200_910906,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962612908,0.603982248,0.12153199,0.046589939,0.033238305,0.022638644,0.032469866,0.03548599,0.035130587,Dacinostat,ST486,0.03738709200000001,0.00035540300000000413
CHL-1,910853,170,170_910853,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976703254,0.740210152,0.310465082,0.017889645,0.007786611,0.007177288,0.009033643,0.008725196,0.007682534,Shikonin,CHL-1,0.02329674599999998,0.0010426619999999989
451Lu,1287706,1061,1061_1287706,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985396371,0.738613823,0.435073955,0.267174192,0.269110429,0.230414914,0.190824346,0.155861262,0.136106773,SB590885,451Lu,0.014603629000000007,0.019754489000000014
KOPN-8,1330933,60,60_1330933,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957364711,0.980404797,0.990189489,0.95105072,0.958657611,0.728378247,0.116216626,0.046383733,0.056193812,BI-2536,KOPN-8,0.04263528900000002,0.009810079
MV-4-11,908156,200,200_908156,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965240928,0.746858452,0.325232616,0.035406148,0.009800836,0.007871341,0.007088531,0.00902042,0.011153398,Dacinostat,MV-4-11,0.034759071999999946,0.0021329780000000007
MV-4-11,908156,235,235_908156,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995948311,0.834345222,0.641879734,0.335356584,0.073954659,0.008392153,0.006252498,0.004262508,0.001442893,QL-XII-47,MV-4-11,0.0040516889999999695,0.002819615
NCI-H510A,753605,165,165_753605,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992310623,0.927715165,0.85195851,0.735253291,0.476638979,0.244936953,0.124497115,0.044129241,0.003052706,DMOG,NCI-H510A,0.007689377000000053,0.041076535
EB2,906846,200,200_906846,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956134068,0.917948326,0.791256129,0.480705444,0.223271295,0.085258979,0.049086883,0.021598376,0.014814066,Dacinostat,EB2,0.043865931999999996,0.006784309999999998
CHSA0108,1290768,219,219_1290768,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959779708,0.922442464,0.732403922,0.781858742,0.671995393,0.221838234,0.058064934,0.073273436,0.061039474,AT-7519,CHSA0108,0.04022029199999999,0.012233961999999994
NCI-H865,1330977,273,273_1330977,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984831771,0.947200856,0.825667612,0.69583364,0.331196158,0.050187302,0.006105507,0.006910884,0.003782184,CUDC-101,NCI-H865,0.015168229000000033,0.0031287
NAMALWA,908159,134,134_908159,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954935713,0.972503656,0.791642412,0.537073917,0.304027722,0.231119711,0.16424715,0.121671215,0.118630475,Etoposide,NAMALWA,0.04506428699999998,0.00304074
MOLM-13,1330947,1037,1037_1330947,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975828862,0.954661406,0.742493557,0.530301338,0.268900338,0.090044465,0.087378442,0.070353711,0.04851998,BX796,MOLM-13,0.024171138000000036,0.021833731000000002
ES8,949155,104,104_949155,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957242796,0.712672406,0.79905327,0.348085358,0.074732899,0.025362278,0.021115072,0.018260496,0.019243528,Bortezomib,ES8,0.04275720400000005,0.0009830319999999983
NAMALWA,908159,252,252_908159,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979816558,0.988372208,0.99137278,0.976787855,0.842863202,0.280170155,0.035023394,0.020742545,0.015431264,WZ3105,NAMALWA,0.020183441999999996,0.005311281000000001
GT3TKB,907041,170,170_907041,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985472701,0.989449904,0.888981454,0.286965554,0.033360355,0.023588806,0.012621852,0.027300007,0.036183817,Shikonin,GT3TKB,0.014527299000000049,0.008883809999999999
NCI-H510A,753605,200,200_753605,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997694923,0.902208458,0.77796752,0.354615395,0.086183471,0.007510686,0.012219668,0.013918534,0.012545265,Dacinostat,NCI-H510A,0.0023050770000000442,0.0013732689999999999
JM1,1327768,87,87_1327768,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970757683,0.956679955,0.951426075,0.80480613,0.370469051,0.135942298,0.11048149,0.126021356,0.119089453,GW843682X,JM1,0.029242317000000018,0.006931903000000003
MV-4-11,908156,180,180_908156,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955576695,0.877491984,0.731748062,0.253719201,0.018177144,0.005245217,0.03800594,0.002796242,-0.003892356,Thapsigargin,MV-4-11,0.044423305000000024,0.0066885980000000005
ALL-SIL,1295740,152,152_1295740,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975050458,0.927487187,0.811617928,0.69622263,0.414302909,0.15206089,0.022379882,0.007352565,0.009175916,CP466722,ALL-SIL,0.02494954199999999,0.001823350999999999
AN3-CA,910781,155,155_910781,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977813854,0.797713325,0.631295574,0.537362918,0.281634996,0.357386427,0.228486059,0.178002563,0.165720037,Ponatinib,AN3-CA,0.022186146000000018,0.012282526000000016
A2058,906792,201,201_906792,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981793496,0.99201308,0.84149726,0.359048755,0.123066712,0.069718643,0.033951039,0.023408395,0.018299542,Epothilone B,A2058,0.018206504000000012,0.005108853
JIMT-1,1298157,159,159_1298157,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990309288,0.860759798,0.993185015,0.919945101,0.539461402,0.356069656,0.263735858,0.150391024,0.142489524,HG6-64-1,JIMT-1,0.009690712000000046,0.007901500000000006
MDA-MB-453,908122,224,224_908122,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967317652,0.896448184,0.895689844,0.746948896,0.389007023,0.242068399,0.170748983,0.170979013,0.125046316,AS605240,MDA-MB-453,0.03268234800000003,0.04593269700000002
NAMALWA,908159,11,11_908159,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976520689,0.951359749,0.97958806,0.47905586,0.202902936,0.122421605,0.072307553,0.033969962,0.029067022,Paclitaxel,NAMALWA,0.023479311000000003,0.004902939999999998
OCI-LY7,1659819,1053,1053_1659819,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985051544,0.871424764,0.597834921,0.294179056,0.112387259,0.050036953,0.042312502,0.021883865,0.026102984,MK-2206,OCI-LY7,0.014948456000000054,0.004219119
OCI-LY7,1659819,1149,1149_1659819,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965809792,0.91977343,0.973170528,0.251608276,0.037884962,0.022897747,0.033947592,0.042938002,0.040561854,TW 37,OCI-LY7,0.034190208000000055,0.0023761480000000015
NAMALWA,908159,170,170_908159,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968977514,0.972477155,0.945862313,0.995440319,0.939893815,0.012028837,0.003757467,0.002610913,0.004307032,Shikonin,NAMALWA,0.031022486000000016,0.0016961189999999998
JIMT-1,1298157,1031,1031_1298157,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95991281,0.979390237,0.943885761,0.773413567,0.613709085,0.323650972,0.154958302,0.024978234,0.062099225,Elesclomol,JIMT-1,0.04008719000000005,0.037120991000000006
CAL-148,924106,272,272_924106,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962253193,0.935871015,0.891681493,0.705546607,0.341339335,0.026487815,0.002971583,0.002918258,0.002113158,AR-42,CAL-148,0.03774680699999999,0.0008051
CAL-148,924106,200,200_924106,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963519983,0.893570542,0.840761839,0.705256719,0.297761771,0.054308784,0.010934267,0.008216081,0.006970703,Dacinostat,CAL-148,0.03648001700000003,0.0012453780000000001
NB13,949177,170,170_949177,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961364602,0.884154751,0.748964092,0.047005535,0.010279463,0.008670924,0.006820437,0.006398279,0.006256447,Shikonin,NB13,0.03863539800000004,0.00014183199999999972
KGN,924186,86,86_924186,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990231088,0.919552391,0.799069673,0.832173955,0.643970538,0.558791021,0.314469972,0.127622053,0.101650705,A-443654,KGN,0.009768911999999963,0.02597134800000002
NCI-H747,908457,194,194_908457,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964252089,0.932919611,0.976242061,0.929066718,0.229294345,0.134233052,0.118653072,0.146843266,0.170650692,Luminespib,NCI-H747,0.035747910999999966,0.023807425999999993
KURAMOCHI,909975,173,173_909975,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983630044,0.862876857,0.812764017,0.438874728,0.469852706,0.191435564,0.121808816,0.156602535,0.121994128,FH535,KURAMOCHI,0.01636995600000002,0.034608406999999994
ES3,684055,344,344_684055,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981703508,0.998919677,0.982638174,0.710990933,0.522069839,0.053619077,0.015739278,0.005122132,0.003710739,THZ-2-49,ES3,0.018296492000000053,0.001411393
LXF-289,753592,273,273_753592,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983938963,0.973603354,0.949270384,0.961457427,0.850710871,0.605909186,0.238125735,0.055652543,0.033422407,CUDC-101,LXF-289,0.016061036999999945,0.022230135999999998
OVTOKO,1298365,274,274_1298365,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985843918,0.861654486,0.81037513,0.691307575,0.592955659,0.36101475,0.220246878,0.104155272,0.055863463,Belinostat,OVTOKO,0.014156081999999959,0.04829180899999999
JM1,1327768,170,170_1327768,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990266178,0.744677551,0.044339056,0.01265695,0.005747291,0.017425052,0.006901754,0.008908274,0.007476132,Shikonin,JM1,0.009733821999999948,0.0014321420000000008
TT2609-C02,1240223,274,274_1240223,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962544225,0.888409196,0.731706862,0.357056333,0.200940466,0.077219396,0.053241133,0.038435119,0.014510648,Belinostat,TT2609-C02,0.03745577499999997,0.023924470999999996
H2373,1290809,276,276_1290809,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971901956,0.932813769,0.926188258,0.869068323,0.8590384,0.511004123,0.153047584,0.041417763,0.021771101,CAY10603,H2373,0.028098044000000044,0.019646662000000002
ECC10,906848,178,178_906848,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968508861,0.926140866,0.960422098,0.760712266,0.698477413,0.495996841,0.287025499,0.180731728,0.14447182,BAY-61-3606,ECC10,0.031491139,0.03625990800000001
SK-CO-1,909718,1060,1060_909718,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995659202,0.970177892,0.577789215,0.438170722,0.420822715,0.300669478,0.204647596,0.166455603,0.12136517,PD0325901,SK-CO-1,0.004340797999999979,0.04509043300000001
Sci-1,1331031,245,245_1331031,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968074094,0.980798255,0.889005763,0.805001423,0.646150627,0.406845671,0.167865588,0.005262664,0.001021765,UNC0638,Sci-1,0.031925906000000004,0.004240899
ML-2,908141,257,257_908141,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953995816,0.896720387,0.841523471,0.641278857,0.226067931,0.191484042,0.210979324,0.210340072,0.160879399,NPK76-II-72-1,ML-2,0.04600418399999995,0.04946067299999998
Hs-445,1322218,200,200_1322218,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.999255468,0.902257834,0.821783808,0.372694689,0.256163014,0.094087151,0.089734505,0.043103625,0.010314865,Dacinostat,Hs-445,0.00074453200000002,0.03278876
NCI-H220,1330974,273,273_1330974,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974995684,0.949297614,0.870443147,0.769695665,0.484584335,0.157597872,0.019413557,0.013491173,0.015335118,CUDC-101,NCI-H220,0.02500431599999997,0.0018439449999999996
HCC1806,907047,180,180_907047,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962208939,0.581183027,0.326272125,0.125990458,0.206488221,0.198844407,0.239622861,0.142648902,0.154489683,Thapsigargin,HCC1806,0.03779106099999996,0.011840780999999995
PANC-10-05,925348,276,276_925348,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966281743,0.909399248,0.833543518,0.717120468,0.514127046,0.253839129,0.191621907,0.181752529,0.157545572,CAY10603,PANC-10-05,0.033718256999999974,0.024206957
BV-173,910710,55,55_910710,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994171206,0.953072729,0.828101753,0.750268763,0.499568954,0.312168162,0.243970012,0.200860162,0.19848243,A-770041,BV-173,0.005828794000000026,0.0023777320000000213
ES3,684055,273,273_684055,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988320209,0.939951172,0.870720223,0.742710962,0.528219929,0.216100695,0.040121085,0.016876677,0.011043292,CUDC-101,ES3,0.01167979100000005,0.005833385
ONS-76,909248,104,104_909248,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956496467,0.949479056,0.420587982,0.509171881,0.127974875,0.014373557,0.009704824,0.010339072,0.007919587,Bortezomib,ONS-76,0.04350353299999998,0.002419484999999999
CA46,910703,159,159_910703,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983847523,0.925932455,0.813645066,0.599079428,0.428420299,0.314944148,0.242714505,0.161382005,0.115806521,HG6-64-1,CA46,0.016152477,0.045575484
LU-135,713899,194,194_713899,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994934492,0.886891027,0.887982405,0.893193514,0.197880598,0.040144338,0.042435354,0.026682063,0.035301898,Luminespib,LU-135,0.005065508000000052,0.008619835
EW-16,949165,201,201_949165,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989370671,0.787677063,0.783325685,0.449805849,0.322514991,0.241362852,0.094323665,0.040273347,0.031625787,Epothilone B,EW-16,0.01062932900000002,0.008647559999999999
TK,1331045,274,274_1331045,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97298885,0.626130718,0.39215337,0.304101068,0.154177945,0.021157683,0.014004746,0.013188779,0.028879713,Belinostat,TK,0.027011149999999984,0.015690934000000004
JURL-MK1,1327771,308,308_1327771,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977923533,0.932959666,0.811823935,0.458639383,0.152615601,0.018702126,0.013259219,0.012586064,0.00832201,WIKI4,JURL-MK1,0.02207646699999999,0.004264054
JURL-MK1,1327771,180,180_1327771,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980066649,0.912686564,0.571177918,0.374237618,0.378556825,0.228908471,0.228490373,0.142952712,0.159835431,Thapsigargin,JURL-MK1,0.019933351000000044,0.01688271899999999
ES3,684055,274,274_684055,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969050646,0.836030672,0.67222854,0.338612625,0.168357996,0.066073206,0.025769488,0.018665357,0.022553478,Belinostat,ES3,0.030949353999999984,0.003888120999999998
HCC1806,907047,272,272_907047,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964497936,0.922180618,0.914979223,0.791361479,0.653323041,0.545277332,0.25876539,0.082126706,0.052120206,AR-42,HCC1806,0.035502064,0.03000649999999999
NCI-SNU-16,908446,268,268_908446,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986965761,0.916803138,0.745772257,0.389675497,0.186848294,0.076429221,0.033200932,0.023930097,0.021011105,Sepantronium bromide,NCI-SNU-16,0.013034239000000003,0.002918992000000002
ONS-76,909248,301,301_909248,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962427713,0.752652264,0.651597122,0.540263941,0.539262234,0.365381005,0.174222294,0.11071317,0.07688331,PHA-793887,ONS-76,0.03757228700000004,0.03382986
HT-144,907067,165,165_907067,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98751295,0.85233081,0.712571965,0.634324741,0.466296397,0.227393856,0.150035579,0.098479164,0.05981123,DMOG,HT-144,0.012487050000000055,0.038667933999999994
TGW,910780,87,87_910780,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996086693,0.98888789,0.989219042,0.941764514,0.363015332,0.082696632,0.051301118,0.038627009,0.03218647,GW843682X,TGW,0.0039133070000000325,0.006440538999999995
PCI-4B,1298531,201,201_1298531,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984651303,0.713519467,0.232692134,0.227243689,0.248316472,0.214589368,0.105247676,0.07265942,0.062864508,Epothilone B,PCI-4B,0.015348696999999967,0.009794912000000003
Hs-445,1322218,328,328_1322218,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988284682,0.723853125,0.480603529,0.214518961,0.068099793,0.028897237,0.016734513,0.011697458,0.01245326,SNX-2112,Hs-445,0.01171531800000003,0.0007558019999999999
KURAMOCHI,909975,273,273_909975,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988354944,0.990960155,0.96730548,0.906607798,0.885236901,0.72493386,0.225530761,0.083465972,0.090786135,CUDC-101,KURAMOCHI,0.011645055999999987,0.0073201630000000045
ONS-76,909248,180,180_909248,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964263738,0.58907517,0.277094618,0.1169071,0.071790775,0.088753441,0.142676159,0.073398705,0.052438546,Thapsigargin,ONS-76,0.03573626200000002,0.020960158999999992
Toledo,1331046,235,235_1331046,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960294364,0.85577761,0.824515958,0.669788833,0.481963698,0.014059807,0.014053582,0.014956198,0.012540921,QL-XII-47,Toledo,0.03970563599999999,0.0024152770000000004
NCI-H2029,688011,272,272_688011,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964712094,0.946790897,0.921109911,0.761425113,0.523227352,0.258277339,0.188066229,0.163324208,0.145513261,AR-42,NCI-H2029,0.03528790599999998,0.017810946999999994
DV-90,753553,272,272_753553,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973590983,0.956719256,0.907580912,0.843549109,0.56517274,0.262408244,0.087933151,0.058088258,0.052203293,AR-42,DV-90,0.02640901699999998,0.005884964999999999
SK-MG-1,909729,276,276_909729,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99414851,0.908590138,0.823746844,0.738559958,0.572054455,0.393213849,0.097957463,0.027564078,0.014332592,CAY10603,SK-MG-1,0.005851489999999959,0.013231485999999999
H290,1240139,1031,1031_1240139,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958870199,0.872137028,0.742737823,0.907072111,0.537491841,0.414910857,0.226708056,0.108432318,0.107121304,Elesclomol,H290,0.041129800999999966,0.0013110139999999992
